,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13
Costa Rica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,9.0,9.0,13.0,22.0,23.0,26.0,27.0,35.0,41.0,50.0,69.0,89.0,117.0,134.0,158.0,177.0,201.0,231.0,263.0,295.0,314.0,330.0,347.0,375.0,396.0,416.0,435.0,454.0,467.0,483.0,502.0,539.0,558.0,577.0,595.0,612.0,618.0,626.0,642.0,649.0,655.0,660.0,662.0,669.0,681.0,686.0,687.0,693.0,695.0,697.0,705.0,713.0,719.0,725.0,733.0,739.0,742.0,755.0,761.0,765.0,773.0,780.0,792.0,801.0,804.0,815.0,830.0,843.0,853.0,863.0,866.0,882.0,897.0,903.0,911.0,918.0,930.0,951.0,956.0,984.0,1000.0,1022.0,1047.0,1056.0,1084.0,1105.0,1157.0,1194.0,1228.0,1263.0,1318.0,1342.0,1375.0,1461.0,1538.0,1612.0,1662.0,1715.0,1744.0,1796.0,1871.0,1939.0,2058.0,2127.0,2213.0,2277.0,2368.0,2515.0,2684.0,2836.0,2979.0,3130.0,3269.0,3459.0,3753.0,4023.0,4311.0,4621.0,4996.0,5241.0,5486.0,5836.0,6485.0,6845.0,7231.0,7596.0,8036.0,8482.0,8986.0,9546.0,9969.0,10551.0,11114.0,11534.0,11811.0,12361.0,13129.0,13669.0,14600.0,15229.0,15841.0,16344.0,16800.0,17290.0,17820.0,18187.0,18975.0,19402.0,19837.0,20417.0,21070.0,22081.0,22802.0,23286.0,23872.0,24508.0,25057.0,26129.0,26931.0,27737.0,28465.0,29084.0,29643.0,30409.0,31075.0,32134.0,33084.0,33820.0,34463.0,35305.0,36307.0,37292.0,38485.0,39699.0,39699.0,41287.0,42184.0,43305.0,44458.0,45680.0,46920.0,46920.0,48780.0,49897.0,51224.0,52549.0,53969.0,55454.0,55454.0
Nepal,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,14.0,16.0,16.0,16.0,30.0,31.0,31.0,31.0,43.0,45.0,48.0,49.0,49.0,52.0,52.0,54.0,57.0,57.0,59.0,59.0,75.0,75.0,82.0,99.0,101.0,102.0,110.0,110.0,134.0,217.0,250.0,249.0,267.0,291.0,295.0,375.0,402.0,427.0,457.0,516.0,584.0,603.0,682.0,772.0,886.0,1042.0,1212.0,1401.0,1572.0,1811.0,2099.0,2300.0,2634.0,2912.0,3235.0,3448.0,3762.0,4086.0,4364.0,4614.0,5062.0,5335.0,5760.0,6211.0,6591.0,7177.0,7848.0,8274.0,8605.0,9026.0,9561.0,10099.0,10728.0,11162.0,11755.0,12309.0,12772.0,13248.0,13564.0,14046.0,14519.0,15259.0,15491.0,15784.0,15964.0,16168.0,16423.0,16531.0,16649.0,16719.0,16801.0,16945.0,17061.0,17177.0,17344.0,17445.0,17502.0,17658.0,17844.0,17994.0,18094.0,18241.0,18374.0,18483.0,18613.0,18752.0,19063.0,19273.0,19547.0,19771.0,20086.0,20332.0,20750.0,21009.0,21390.0,21750.0,22214.0,22592.0,22972.0,23310.0,23948.0,24432.0,24957.0,25551.0,26019.0,26660.0,27241.0,28257.0,28938.0,29645.0,30483.0,31117.0,31935.0,32678.0,33533.0,34418.0,35529.0,36456.0,37340.0,38561.0,39460.0,40529.0,41649.0,42877.0,44236.0,45277.0,46257.0,47236.0,48138.0,49219.0,50465.0,51919.0,53120.0,54159.0
Algeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,12.0,12.0,17.0,17.0,19.0,20.0,20.0,20.0,24.0,26.0,37.0,48.0,54.0,60.0,74.0,87.0,90.0,139.0,201.0,230.0,264.0,302.0,367.0,409.0,454.0,511.0,584.0,716.0,847.0,986.0,1171.0,1251.0,1320.0,1423.0,1468.0,1572.0,1666.0,1761.0,1825.0,1914.0,1983.0,2070.0,2160.0,2268.0,2418.0,2534.0,2629.0,2718.0,2811.0,2910.0,3007.0,3127.0,3256.0,3382.0,3517.0,3649.0,3848.0,4006.0,4154.0,4295.0,4474.0,4648.0,4838.0,4997.0,5182.0,5369.0,5558.0,5723.0,5891.0,6067.0,6253.0,6442.0,6629.0,6821.0,7019.0,7201.0,7377.0,7542.0,7728.0,7918.0,8113.0,8306.0,8503.0,8697.0,8857.0,8997.0,9134.0,9267.0,9394.0,9513.0,9626.0,9733.0,9831.0,9935.0,10050.0,10154.0,10265.0,10382.0,10484.0,10589.0,10698.0,10810.0,10919.0,11031.0,11147.0,11268.0,11385.0,11504.0,11631.0,11771.0,11920.0,12076.0,12248.0,12445.0,12685.0,12968.0,13273.0,13571.0,13907.0,14272.0,14657.0,15070.0,15500.0,15941.0,16404.0,16879.0,17348.0,17808.0,18242.0,18712.0,19195.0,19689.0,20216.0,20770.0,21355.0,21948.0,22549.0,23084.0,23691.0,24278.0,24872.0,25484.0,26159.0,26764.0,27357.0,27973.0,28615.0,29229.0,29831.0,30394.0,30950.0,31465.0,31972.0,32504.0,33055.0,33626.0,34155.0,34693.0,35160.0,35712.0,36204.0,36699.0,37187.0,37664.0,38133.0,38583.0,39025.0,39444.0,39847.0,40258.0,40667.0,41068.0,41460.0,41858.0,42228.0,42619.0,43016.0,43403.0,43781.0,44146.0,44494.0,44833.0,45158.0,45469.0,45773.0,46071.0,46364.0,46653.0,46938.0,47216.0,47488.0,47752.0,48007.0,48254.0
Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,10.0,15.0,23.0,33.0,43.0,43.0,46.0,50.0,60.0,75.0,88.0,104.0,144.0,149.0,172.0,181.0,205.0,227.0,266.0,342.0,457.0,520.0,545.0,582.0,624.0,767.0,865.0,998.0,1165.0,1302.0,1349.0,1405.0,1490.0,1565.0,1627.0,1678.0,1716.0,1758.0,1804.0,1862.0,1869.0,1904.0,1939.0,2002.0,2039.0,2086.0,2118.0,2149.0,2189.0,2207.0,2233.0,2298.0,2325.0,2349.0,2418.0,2486.0,2519.0,2612.0,2645.0,2686.0,2738.0,2753.0,2791.0,2855.0,2939.0,2964.0,3028.0,3115.0,3164.0,3189.0,3290.0,3369.0,3444.0,3468.0,3546.0,3623.0,3702.0,3760.0,3843.0,3939.0,4007.0,4094.0,4331.0,4440.0,4520.0,4623.0,4741.0,4869.0,4966.0,5080.0,5263.0,5493.0,5682.0,5767.0,5946.0,6153.0,6315.0,6461.0,6662.0,6990.0,7177.0,7427.0,7682.0,7948.0,8222.0,8503.0,8781.0,9078.0,9396.0,9708.0,10020.0,10362.0,10838.0,11092.0,11564.0,12027.0,12513.0,12997.0,13591.0,14085.0,14581.0,15066.0,15607.0,16186.0,16752.0,17149.0,17881.0,18379.0,18986.0,19360.0,19952.0,20531.0,21209.0,21699.0,22585.0,23271.0,24009.0,24783.0,25336.0,26066.0,27047.0,27793.0,28315.0,29057.0,29652.0,30609.0,31304.0,31747.0,32654.0,33323.0,33821.0,34528.0,35329.0,35702.0,36352.0,37112.0,37547.0,38074.0,38532.0,38946.0,39348.0,39641.0,39964.0,40447.0,40720.0,41067.0,41424.0,41893.0,42127.0,42437.0,42688.0,42998.0,43293.0,43587.0,43893.0,44281.0,44930.0,45473.0,46160.0,46721.0,47287.0
Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,18.0,27.0,42.0,56.0,90.0,114.0,214.0,268.0,337.0,374.0,491.0,652.0,652.0,1139.0,1359.0,2200.0,2200.0,2700.0,3028.0,4075.0,5294.0,6575.0,7474.0,8795.0,9877.0,10897.0,11811.0,12928.0,14076.0,14829.0,15922.0,16605.0,17768.0,18827.0,19606.0,20505.0,21100.0,21657.0,22253.0,23280.0,24051.0,24551.0,25107.0,25415.0,25688.0,25936.0,26336.0,26732.0,27078.0,27404.0,27740.0,27944.0,28063.0,28268.0,28496.0,28677.0,28894.0,29061.0,29164.0,29264.0,29407.0,29586.0,29705.0,29817.0,29905.0,29981.0,30009.0,30060.0,30126.0,30207.0,30251.0,30305.0,30344.0,30380.0,30413.0,30463.0,30514.0,30572.0,30587.0,30597.0,30618.0,30658.0,30694.0,30707.0,30725.0,30736.0,30746.0,30761.0,30776.0,30796.0,30828.0,30845.0,30862.0,30871.0,30874.0,30893.0,30913.0,30936.0,30956.0,30965.0,30972.0,30988.0,31011.0,31044.0,31063.0,31094.0,31117.0,31131.0,31154.0,31187.0,31200.0,31235.0,31243.0,31292.0,31310.0,31332.0,31376.0,31428.0,31486.0,31555.0,31617.0,31652.0,31714.0,31851.0,31967.0,32101.0,32198.0,32268.0,32315.0,32369.0,32498.0,32586.0,32690.0,32817.0,32883.0,32946.0,33016.0,33148.0,33290.0,33382.0,33492.0,33591.0,33634.0,33742.0,33883.0,34000.0,34154.0,34302.0,34412.0,34477.0,34609.0,34802.0,35022.0,35232.0,35412.0,35550.0,35616.0,35746.0,35927.0,36108.0,36269.0,36451.0,36603.0,36708.0,36895.0,37169.0,37403.0,37671.0,37924.0,38124.0,38252.0,38449.0,38760.0,39026.0,39332.0,39627.0,39903.0,40060.0,40262.0,40645.0,41006.0,41346.0,41722.0,42014.0,42177.0,42393.0,42763.0,43127.0,43532.0,43957.0,44401.0,44592.0,44837.0,45306.0,45711.0,46239.0,46704.0,47179.0
Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,8.0,18.0,26.0,52.0,78.0,84.0,115.0,136.0,160.0,194.0,235.0,249.0,265.0,290.0,329.0,407.0,424.0,482.0,532.0,571.0,663.0,736.0,770.0,822.0,833.0,853.0,881.0,921.0,937.0,967.0,1013.0,1039.0,1067.0,1111.0,1159.0,1201.0,1248.0,1291.0,1339.0,1401.0,1473.0,1523.0,1596.0,1677.0,1746.0,1808.0,1867.0,1932.0,2066.0,2148.0,2273.0,2386.0,2507.0,2619.0,2782.0,2884.0,3029.0,3175.0,3313.0,3392.0,3538.0,3718.0,3860.0,4044.0,4283.0,4472.0,4823.0,5041.0,5271.0,5606.0,5928.0,6302.0,6661.0,7113.0,7402.0,7774.0,8216.0,8676.0,8927.0,9282.0,9492.0,10009.0,10524.0,11221.0,11817.0,12364.0,13130.0,13325.0,13675.0,14103.0,14669.0,15281.0,16004.0,16667.0,17064.0,17489.0,18033.0,18698.0,19157.0,19708.0,20268.0,20588.0,21006.0,21717.0,22488.0,23247.0,23909.0,24645.0,25127.0,25542.0,26065.0,26658.0,27320.0,27900.0,28606.0,28936.0,29285.0,29820.0,30346.0,30903.0,31392.0,31969.0,32151.0,32490.0,33005.0,33559.0,34001.0,34462.0,34877.0,34981.0,35254.0,35693.0,36162.0,36613.0,36996.0,37317.0,37390.0,37629.0,37937.0,38196.0,38550.0,38841.0,39050.0,39102.0,39298.0,39586.0,39819.0,39985.0,40185.0,40410.0,40433.0,40593.0,40794.0,41023.0,41299.0,41495.0,41663.0,41701.0,41846.0,42056.0,42319.0,42477.0,42616.0,42792.0,42825.0,42936.0,43067.0,43270.0,43451.0,43626.0,43750.0,43781.0,43878.0,44075.0,44271.0,44461.0,44649.0,44783.0,44845.0,44953.0,45152.0,45326.0,45503.0,45675.0,45862.0
Ghana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,7.0,7.0,11.0,16.0,19.0,23.0,27.0,53.0,93.0,132.0,137.0,141.0,152.0,152.0,161.0,195.0,204.0,205.0,205.0,214.0,214.0,287.0,313.0,378.0,378.0,408.0,566.0,566.0,636.0,636.0,641.0,641.0,834.0,1042.0,1042.0,1042.0,1154.0,1154.0,1279.0,1279.0,1550.0,1550.0,1671.0,1671.0,2074.0,2074.0,2169.0,2169.0,2719.0,2719.0,3091.0,3091.0,4012.0,4263.0,4263.0,4700.0,5127.0,5408.0,5530.0,5638.0,5735.0,5735.0,5735.0,6096.0,6269.0,6269.0,6486.0,6617.0,6683.0,6808.0,7117.0,7303.0,7303.0,7616.0,7768.0,8070.0,8070.0,8297.0,8548.0,8885.0,9168.0,9462.0,9638.0,9910.0,10201.0,10201.0,10358.0,10856.0,11118.0,11964.0,11964.0,12193.0,12590.0,12929.0,13203.0,13717.0,14154.0,14154.0,14568.0,15013.0,15473.0,15834.0,16431.0,16742.0,17351.0,17741.0,18134.0,18134.0,19388.0,19388.0,20085.0,21077.0,21968.0,22822.0,23463.0,23834.0,24248.0,24518.0,24988.0,24988.0,25430.0,26125.0,26572.0,27060.0,27667.0,28430.0,28989.0,29672.0,29672.0,31057.0,31851.0,32969.0,33624.0,34406.0,35142.0,35142.0,35501.0,37014.0,37014.0,37812.0,37812.0,39075.0,39642.0,40097.0,40533.0,41003.0,41212.0,41404.0,41572.0,41725.0,41847.0,42210.0,42532.0,42653.0,42993.0,43094.0,43260.0,43325.0,43325.0,43505.0,43622.0,43717.0,43769.0,43841.0,43949.0,44118.0,44205.0,44298.0,44460.0,44658.0,44713.0,44777.0,44777.0,44777.0,44869.0,45012.0,45313.0,45313.0,45388.0,45434.0,45434.0
Kyrgyzstan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,14.0,14.0,16.0,42.0,44.0,44.0,58.0,58.0,84.0,94.0,107.0,111.0,116.0,130.0,144.0,147.0,216.0,228.0,270.0,280.0,298.0,339.0,377.0,419.0,430.0,449.0,466.0,489.0,506.0,554.0,568.0,590.0,612.0,631.0,665.0,665.0,682.0,695.0,708.0,729.0,746.0,756.0,769.0,795.0,830.0,843.0,871.0,895.0,906.0,931.0,1002.0,1016.0,1037.0,1044.0,1082.0,1111.0,1117.0,1138.0,1216.0,1243.0,1270.0,1313.0,1350.0,1365.0,1403.0,1433.0,1468.0,1520.0,1594.0,1662.0,1722.0,1748.0,1817.0,1845.0,1871.0,1899.0,1936.0,1974.0,2007.0,2032.0,2055.0,2093.0,2166.0,2166.0,2207.0,2285.0,2472.0,2562.0,2657.0,2657.0,2789.0,2981.0,3356.0,3356.0,3726.0,3954.0,4204.0,4446.0,4513.0,5017.0,5296.0,5506.0,6261.0,6767.0,6878.0,7094.0,7377.0,8141.0,8279.0,8847.0,9358.0,9910.0,10410.0,11117.0,11444.0,11444.0,12282.0,12498.0,13101.0,24606.0,27143.0,27143.0,28251.0,28980.0,31247.0,31247.0,32124.0,32813.0,33296.0,33844.0,34592.0,35223.0,35805.0,36299.0,36719.0,37129.0,37541.0,38110.0,38659.0,39162.0,39571.0,39919.0,40085.0,40455.0,40759.0,41069.0,41373.0,41645.0,41856.0,41991.0,42146.0,42325.0,42507.0,42703.0,42889.0,43023.0,43126.0,43245.0,43358.0,43459.0,43587.0,43712.0,43820.0,43898.0,43958.0,44036.0,44135.0,44199.0,44293.0,44403.0,44458.0,44487.0,44613.0,44684.0,44761.0,44828.0,44881.0
Moldova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,6.0,12.0,23.0,23.0,30.0,30.0,49.0,66.0,80.0,94.0,109.0,125.0,149.0,177.0,199.0,231.0,263.0,298.0,353.0,423.0,505.0,591.0,752.0,864.0,965.0,1056.0,1174.0,1289.0,1438.0,1560.0,1662.0,1712.0,1934.0,2049.0,2154.0,2264.0,2378.0,2472.0,2548.0,2614.0,2778.0,2926.0,3110.0,3304.0,3408.0,3481.0,3638.0,3771.0,3897.0,3980.0,4052.0,4121.0,4248.0,4363.0,4476.0,4605.0,4728.0,4867.0,4927.0,4995.0,5154.0,5406.0,5553.0,5745.0,5934.0,6060.0,6138.0,6340.0,6553.0,6704.0,6847.0,6994.0,7093.0,7147.0,7305.0,7537.0,7725.0,7896.0,8098.0,8251.0,8360.0,8548.0,8795.0,9018.0,9247.0,9511.0,9700.0,9807.0,10025.0,10321.0,10727.0,11093.0,11459.0,11740.0,11879.0,12254.0,12732.0,13106.0,13556.0,13953.0,14200.0,14363.0,14714.0,15078.0,15453.0,15776.0,16080.0,16250.0,16357.0,16613.0,16898.0,17150.0,17445.0,17672.0,17814.0,17906.0,18141.0,18471.0,18666.0,18924.0,19208.0,19382.0,19439.0,19708.0,20040.0,20264.0,20494.0,20794.0,20980.0,21115.0,21442.0,21798.0,22105.0,22483.0,22828.0,23034.0,23154.0,23521.0,23947.0,24343.0,24733.0,25113.0,25362.0,25482.0,25814.0,26222.0,26628.0,26990.0,27443.0,27660.0,27841.0,28223.0,28697.0,29087.0,29483.0,29905.0,30183.0,30377.0,30789.0,31415.0,31937.0,32484.0,33072.0,33478.0,33828.0,34358.0,34982.0,35546.0,35904.0,36404.0,36700.0,36920.0,37208.0,37740.0,38372.0,38906.0,39473.0,39797.0,40055.0,40556.0,41144.0,41704.0,42183.0,42714.0,42978.0
Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,7.0,7.0,7.0,11.0,16.0,21.0,22.0,22.0,22.0,24.0,24.0,40.0,40.0,74.0,84.0,94.0,110.0,110.0,120.0,170.0,174.0,237.0,273.0,281.0,299.0,349.0,367.0,423.0,444.0,484.0,521.0,555.0,607.0,665.0,714.0,784.0,840.0,906.0,933.0,996.0,1026.0,1092.0,1176.0,1279.0,1351.0,1463.0,1531.0,1703.0,1828.0,1939.0,2171.0,2335.0,2469.0,2704.0,2894.0,3224.0,3392.0,3563.0,3778.0,4033.0,4402.0,4687.0,4963.0,5226.0,5639.0,6053.0,6402.0,6664.0,7072.0,7653.0,8145.0,8676.0,9216.0,9998.0,10582.0,11173.0,11831.0,12456.0,13036.0,13659.0,14525.0,15205.0,15750.0,16509.0,17267.0,18054.0,18969.0,19551.0,20342.0,20917.0,21459.0,22142.0,22890.0,23546.0,24102.0,24766.0,25527.0,26310.0,26874.0,27532.0,27878.0,28424.0,28833.0,29157.0,29481.0,29640.0,30175.0,30451.0,30616.0,30967.0,31238.0,31517.0,31836.0,32022.0,32324.0,32672.0,32951.0,33190.0,33384.0,33594.0,33908.0,34194.0,34366.0,34451.0,34455.0,34740.0,34994.0,35070.0,35229.0,35301.0,35475.0,35526.0,35615.0,35727.0,35928.0,35981.0,36036.0,36157.0,36263.0,36368.0,36471.0,36542.0,36675.0,36710.0,36710.0,36747.0,36782.0,36829.0,36896.0,37015.0,37054.0,37054.0,37162.0,37269.0,37345.0,37424.0,37431.0,37551.0,37596.0,37599.0,37599.0,37599.0,37856.0,37894.0,37953.0,37999.0,38054.0,38070.0,38113.0,38129.0,38140.0,38143.0,38162.0,38165.0,38196.0,38243.0,38288.0,38304.0,38324.0,38398.0,38494.0,38520.0,38544.0,38572.0,38606.0,38641.0,38716.0
Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,6.0,6.0,9.0,9.0,9.0,11.0,11.0,11.0,15.0,15.0,23.0,28.0,28.0,28.0,44.0,44.0,53.0,65.0,72.0,87.0,93.0,122.0,165.0,182.0,209.0,273.0,298.0,359.0,400.0,443.0,521.0,584.0,641.0,717.0,822.0,926.0,991.0,1058.0,1098.0,1148.0,1197.0,1253.0,1283.0,1340.0,1373.0,1398.0,1436.0,1480.0,1518.0,1548.0,1592.0,1617.0,1645.0,1678.0,1717.0,1766.0,1804.0,1854.0,1894.0,1932.0,1984.0,2060.0,2127.0,2204.0,2279.0,2422.0,2519.0,2589.0,2693.0,2758.0,2879.0,2980.0,3138.0,3274.0,3387.0,3518.0,3631.0,3749.0,3855.0,3982.0,4122.0,4271.0,4403.0,4568.0,4759.0,4989.0,5246.0,5494.0,5662.0,5935.0,6260.0,6522.0,6860.0,7239.0,7553.0,7876.0,8191.0,8530.0,8882.0,9218.0,9570.0,9957.0,10324.0,10662.0,10991.0,11329.0,11767.0,12238.0,12729.0,13207.0,13715.0,14305.0,14852.0,15369.0,15890.0,16424.0,16968.0,17524.0,18112.0,18684.0,19267.0,19801.0,20324.0,20837.0,21374.0,21916.0,22464.0,22990.0,23521.0,24041.0,24570.0,25113.0,25672.0,26165.0,26636.0,27133.0,27521.0,27890.0,28242.0,28633.0,28980.0,29312.0,29633.0,30050.0,30446.0,30858.0,31221.0,31560.0,31878.0,32157.0,32443.0,32684.0,32910.0,33103.0,33247.0,33376.0,33481.0,33568.0,33647.0,33731.0,33824.0,33915.0,34018.0,34107.0,34219.0,34343.0,34474.0,34620.0,34759.0,34921.0,35105.0,35274.0,35426.0,35559.0,35707.0,35844.0,35986.0,36174.0,36309.0,36435.0,36578.0,36732.0,36899.0,37031.0,37192.0,37329.0,37418.0,37557.0,37732.0,37874.0,38037.0,38172.0,38327.0
