,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13
UK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,7.0,7.0,9.0,10.0,29.0,43.0,66.0,83.0,117.0,163.0,195.0,253.0,289.0,365.0,513.0,704.0,886.0,1174.0,1466.0,1679.0,2053.0,2457.0,3130.0,3787.0,4524.0,5281.0,5882.0,6452.0,7557.0,8589.0,9706.0,10829.0,11673.0,12330.0,13055.0,14135.0,15019.0,16059.0,16973.0,18081.0,18514.0,19090.0,20314.0,21171.0,21855.0,22873.0,23689.0,24053.0,24376.0,25347.0,26118.0,26754.0,27454.0,28039.0,28292.0,28565.0,29290.0,29937.0,30395.0,30975.0,31250.0,31467.0,31655.0,32270.0,32718.0,33071.0,33422.0,33833.0,33900.0,34046.0,34547.0,34876.0,35149.0,35440.0,35660.0,36039.0,36143.0,36274.0,36696.0,37039.0,37313.0,37467.0,37527.0,37613.0,37863.0,38117.0,38247.0,38505.0,38648.0,38702.0,38749.0,38946.0,39110.0,39186.0,39317.0,39424.0,39451.0,39480.0,39600.0,39710.0,39777.0,39861.0,39932.0,39963.0,39976.0,40070.0,40157.0,40256.0,40333.0,40373.0,40404.0,40425.0,40479.0,40576.0,40617.0,40666.0,40698.0,40717.0,40728.0,40782.0,40839.0,40870.0,40904.0,40921.0,40930.0,40940.0,40984.0,41010.0,41034.0,41060.0,41069.0,41080.0,41090.0,41115.0,41132.0,41141.0,41173.0,41188.0,41196.0,41199.0,41220.0,41254.0,41254.0,41274.0,41287.0,41292.0,41293.0,41311.0,41325.0,41343.0,41355.0,41358.0,41363.0,41381.0,41394.0,41414.0,41432.0,41443.0,41446.0,41451.0,41454.0,41466.0,41483.0,41489.0,41491.0,41509.0,41515.0,41519.0,41535.0,41552.0,41564.0,41573.0,41585.0,41586.0,41589.0,41592.0,41602.0,41616.0,41626.0,41638.0,41640.0,41643.0,41675.0,41683.0,41697.0,41703.0,41712.0,41717.0
Bangladesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,8.0,9.0,12.0,17.0,20.0,21.0,27.0,30.0,34.0,39.0,46.0,50.0,60.0,75.0,84.0,91.0,101.0,110.0,120.0,127.0,131.0,140.0,145.0,152.0,155.0,163.0,168.0,170.0,175.0,177.0,182.0,183.0,186.0,199.0,206.0,214.0,228.0,239.0,250.0,269.0,283.0,298.0,314.0,328.0,349.0,370.0,386.0,408.0,432.0,452.0,480.0,501.0,522.0,544.0,559.0,582.0,610.0,650.0,672.0,709.0,746.0,781.0,811.0,846.0,888.0,930.0,975.0,1012.0,1049.0,1095.0,1139.0,1171.0,1209.0,1262.0,1305.0,1343.0,1388.0,1425.0,1464.0,1502.0,1545.0,1582.0,1621.0,1661.0,1695.0,1738.0,1783.0,1847.0,1888.0,1926.0,1968.0,1997.0,2052.0,2096.0,2151.0,2197.0,2238.0,2275.0,2305.0,2352.0,2391.0,2424.0,2457.0,2496.0,2547.0,2581.0,2618.0,2668.0,2709.0,2751.0,2801.0,2836.0,2874.0,2928.0,2965.0,3000.0,3035.0,3083.0,3111.0,3132.0,3154.0,3184.0,3234.0,3267.0,3306.0,3333.0,3365.0,3399.0,3438.0,3471.0,3513.0,3557.0,3591.0,3625.0,3657.0,3694.0,3740.0,3781.0,3822.0,3861.0,3907.0,3941.0,3983.0,4028.0,4082.0,4127.0,4174.0,4206.0,4248.0,4281.0,4316.0,4351.0,4383.0,4412.0,4447.0,4479.0,4516.0,4552.0,4593.0,4634.0,4668.0,4702.0,4733.0
Saudi Arabia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,8.0,8.0,10.0,16.0,21.0,25.0,29.0,34.0,38.0,41.0,41.0,44.0,47.0,52.0,59.0,65.0,73.0,79.0,83.0,87.0,92.0,97.0,103.0,109.0,114.0,121.0,127.0,136.0,139.0,144.0,152.0,157.0,162.0,169.0,176.0,184.0,191.0,200.0,209.0,219.0,229.0,239.0,246.0,255.0,264.0,273.0,283.0,292.0,302.0,312.0,320.0,329.0,339.0,351.0,364.0,379.0,390.0,399.0,411.0,425.0,441.0,458.0,480.0,503.0,525.0,549.0,579.0,611.0,642.0,676.0,712.0,746.0,783.0,819.0,857.0,893.0,932.0,972.0,1011.0,1052.0,1091.0,1139.0,1184.0,1230.0,1267.0,1307.0,1346.0,1387.0,1428.0,1474.0,1511.0,1551.0,1599.0,1649.0,1698.0,1752.0,1802.0,1858.0,1916.0,1968.0,2017.0,2059.0,2100.0,2151.0,2181.0,2223.0,2243.0,2283.0,2325.0,2370.0,2407.0,2447.0,2486.0,2523.0,2557.0,2601.0,2635.0,2672.0,2703.0,2733.0,2760.0,2789.0,2816.0,2842.0,2866.0,2887.0,2917.0,2949.0,2984.0,3020.0,3055.0,3093.0,3130.0,3167.0,3199.0,3233.0,3269.0,3303.0,3338.0,3369.0,3408.0,3436.0,3470.0,3506.0,3548.0,3580.0,3619.0,3649.0,3691.0,3722.0,3755.0,3785.0,3813.0,3840.0,3870.0,3897.0,3929.0,3956.0,3982.0,4015.0,4049.0,4081.0,4107.0,4137.0,4165.0,4189.0,4213.0,4240.0,4268.0
Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,5.0,6.0,7.0,8.0,9.0,11.0,12.0,14.0,21.0,26.0,27.0,34.0,40.0,41.0,47.0,53.0,57.0,61.0,65.0,66.0,86.0,91.0,93.0,96.0,111.0,128.0,135.0,143.0,168.0,176.0,201.0,212.0,237.0,253.0,269.0,281.0,292.0,312.0,343.0,385.0,417.0,440.0,457.0,476.0,514.0,564.0,585.0,599.0,636.0,659.0,706.0,737.0,761.0,770.0,834.0,834.0,873.0,903.0,939.0,985.0,1017.0,1067.0,1101.0,1133.0,1167.0,1197.0,1225.0,1260.0,1317.0,1395.0,1483.0,1543.0,1621.0,1688.0,1770.0,1838.0,1935.0,2002.0,2067.0,2172.0,2255.0,2356.0,2463.0,2463.0,2551.0,2729.0,2839.0,2975.0,3093.0,3229.0,3382.0,3501.0,3590.0,3695.0,3755.0,3903.0,3962.0,4035.0,4118.0,4167.0,4304.0,4395.0,4473.0,4551.0,4551.0,4619.0,4762.0,4839.0,4922.0,4983.0,5058.0,5123.0,5197.0,5266.0,5320.0,5386.0,5426.0,5426.0,5522.0,5568.0,5599.0,5639.0,5677.0,5709.0,5763.0,5787.0,5822.0,5822.0,5842.0,5865.0,5892.0,5924.0,5951.0,5951.0,5976.0,5999.0,5999.0,6014.0,6035.0,6052.0,6068.0,6082.0,6097.0,6112.0,6129.0,6139.0,6153.0,6162.0,6175.0,6175.0,6190.0,6201.0,6209.0,6219.0,6231.0,6244.0,6244.0,6255.0,6267.0,6274.0,6283.0,6284.0,6288.0,6294.0,6298.0,6328.0,6335.0,6340.0,6340.0,6345.0,6350.0,6359.0,6365.0,6370.0,6373.0,6379.0,6383.0
Turkey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,9.0,30.0,37.0,44.0,59.0,75.0,92.0,108.0,131.0,168.0,214.0,277.0,356.0,425.0,501.0,574.0,649.0,725.0,812.0,908.0,1006.0,1101.0,1198.0,1296.0,1403.0,1518.0,1643.0,1769.0,1890.0,2017.0,2140.0,2259.0,2376.0,2491.0,2600.0,2706.0,2805.0,2900.0,2992.0,3081.0,3174.0,3258.0,3336.0,3397.0,3461.0,3520.0,3584.0,3641.0,3689.0,3739.0,3786.0,3841.0,3894.0,3952.0,4007.0,4055.0,4096.0,4140.0,4171.0,4199.0,4222.0,4249.0,4276.0,4308.0,4340.0,4369.0,4397.0,4431.0,4461.0,4489.0,4515.0,4540.0,4563.0,4585.0,4609.0,4630.0,4648.0,4669.0,4692.0,4711.0,4729.0,4746.0,4763.0,4778.0,4792.0,4807.0,4825.0,4842.0,4861.0,4882.0,4905.0,4927.0,4950.0,4974.0,5001.0,5025.0,5046.0,5065.0,5082.0,5097.0,5115.0,5131.0,5150.0,5167.0,5186.0,5206.0,5225.0,5241.0,5260.0,5282.0,5300.0,5323.0,5344.0,5363.0,5382.0,5402.0,5419.0,5440.0,5458.0,5475.0,5491.0,5508.0,5526.0,5545.0,5563.0,5580.0,5596.0,5613.0,5630.0,5645.0,5659.0,5674.0,5691.0,5710.0,5728.0,5747.0,5765.0,5784.0,5798.0,5813.0,5829.0,5844.0,5858.0,5873.0,5891.0,5912.0,5934.0,5955.0,5974.0,5996.0,6016.0,6039.0,6058.0,6080.0,6102.0,6121.0,6139.0,6163.0,6183.0,6209.0,6245.0,6284.0,6326.0,6370.0,6417.0,6462.0,6511.0,6564.0,6620.0,6673.0,6730.0,6782.0,6837.0,6895.0,6951.0,6999.0,7056.0
Iraq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,6.0,6.0,7.0,7.0,8.0,9.0,10.0,10.0,10.0,11.0,12.0,13.0,17.0,17.0,20.0,23.0,27.0,29.0,36.0,40.0,42.0,42.0,46.0,50.0,52.0,54.0,54.0,56.0,61.0,64.0,65.0,69.0,69.0,70.0,72.0,76.0,78.0,78.0,79.0,80.0,81.0,82.0,82.0,82.0,83.0,83.0,83.0,86.0,86.0,87.0,88.0,90.0,92.0,93.0,94.0,95.0,97.0,98.0,102.0,102.0,102.0,104.0,107.0,109.0,110.0,112.0,115.0,115.0,117.0,121.0,123.0,127.0,131.0,134.0,140.0,147.0,152.0,160.0,163.0,169.0,175.0,179.0,185.0,195.0,205.0,215.0,235.0,256.0,271.0,285.0,318.0,346.0,370.0,392.0,426.0,457.0,496.0,549.0,607.0,652.0,712.0,773.0,856.0,925.0,1013.0,1100.0,1167.0,1251.0,1330.0,1437.0,1559.0,1660.0,1756.0,1839.0,1943.0,2050.0,2160.0,2262.0,2368.0,2473.0,2567.0,2685.0,2779.0,2882.0,2960.0,3055.0,3150.0,3250.0,3345.0,3432.0,3522.0,3616.0,3691.0,3781.0,3869.0,3950.0,4042.0,4122.0,4212.0,4284.0,4362.0,4458.0,4535.0,4603.0,4671.0,4741.0,4805.0,4868.0,4934.0,5017.0,5094.0,5161.0,5236.0,5310.0,5392.0,5464.0,5531.0,5588.0,5641.0,5709.0,5785.0,5860.0,5954.0,6036.0,6121.0,6208.0,6283.0,6353.0,6428.0,6519.0,6596.0,6668.0,6740.0,6814.0,6891.0,6959.0,7042.0,7123.0,7201.0,7275.0,7359.0,7422.0,7512.0,7589.0,7657.0,7732.0,7814.0,7881.0,7941.0,8014.0
Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,7.0,10.0,12.0,17.0,21.0,29.0,34.0,52.0,80.0,108.0,149.0,198.0,234.0,367.0,464.0,633.0,829.0,1019.0,1271.0,1446.0,1814.0,2165.0,2510.0,2989.0,3416.0,4046.0,4845.0,5496.0,6097.0,6841.0,7524.0,8236.0,9155.0,10045.0,10801.0,11616.0,12454.0,13181.0,13945.0,14711.0,15394.0,15919.0,16555.0,17161.0,17703.0,18313.0,18883.0,19503.0,19934.0,20500.0,21103.0,21681.0,22208.0,22784.0,23266.0,23699.0,24153.0,24688.0,25125.0,25589.0,26009.0,26424.0,26685.0,27018.0,27400.0,27723.0,28008.0,28277.0,28751.0,28925.0,29120.0,29356.0,29725.0,29999.0,30242.0,30436.0,30601.0,30780.0,30952.0,31147.0,31409.0,31651.0,31804.0,31949.0,32048.0,32210.0,32371.0,32527.0,32657.0,32777.0,32827.0,32919.0,32997.0,33114.0,33184.0,33271.0,33382.0,33457.0,33517.0,33572.0,33643.0,33731.0,33816.0,33888.0,33941.0,34006.0,34085.0,34156.0,34209.0,34265.0,34343.0,34387.0,34413.0,34447.0,34490.0,34556.0,34603.0,34652.0,34676.0,34699.0,34717.0,34686.0,34720.0,34750.0,34758.0,34780.0,34786.0,34809.0,34830.0,34860.0,34875.0,34896.0,34903.0,34911.0,34941.0,34956.0,34968.0,34980.0,34987.0,34996.0,35009.0,35026.0,35039.0,35059.0,35070.0,35084.0,35087.0,35100.0,35115.0,35124.0,35134.0,35139.0,35144.0,35149.0,35154.0,35165.0,35171.0,35174.0,35183.0,35188.0,35196.0,35208.0,35213.0,35223.0,35229.0,35232.0,35245.0,35247.0,35251.0,35257.0,35267.0,35273.0,35276.0,35434.0,35438.0,35442.0,35447.0,35454.0,35460.0,35469.0,35472.0,35479.0,35483.0,35487.0,35500.0,35505.0,35514.0,35515.0,35519.0,35525.0,35533.0,35539.0,35549.0,35560.0,35576.0,35583.0,35595.0,35605.0,35619.0,35629.0,35639.0,35645.0,35652.0
Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,7.0,9.0,11.0,17.0,24.0,28.0,44.0,67.0,84.0,94.0,123.0,157.0,206.0,267.0,342.0,433.0,533.0,645.0,775.0,920.0,1107.0,1275.0,1444.0,1584.0,1810.0,2016.0,2349.0,2607.0,2767.0,2736.0,3022.0,3194.0,3294.0,3804.0,4052.0,4352.0,4459.0,4586.0,4862.0,5033.0,5279.0,5575.0,5760.0,5877.0,5976.0,6126.0,6314.0,6467.0,6623.0,6736.0,6812.0,6866.0,6993.0,6993.0,7275.0,7392.0,7510.0,7549.0,7569.0,7661.0,7738.0,7861.0,7884.0,7897.0,7938.0,7962.0,8003.0,8081.0,8144.0,8203.0,8228.0,8261.0,8283.0,8309.0,8372.0,8428.0,8470.0,8504.0,8530.0,8540.0,8555.0,8563.0,8602.0,8635.0,8658.0,8673.0,8685.0,8695.0,8736.0,8752.0,8772.0,8783.0,8793.0,8801.0,8807.0,8820.0,8851.0,8875.0,8887.0,8895.0,8895.0,8899.0,8914.0,8928.0,8940.0,8965.0,8968.0,8968.0,8976.0,8990.0,8995.0,9006.0,9010.0,9020.0,9023.0,9022.0,9032.0,9046.0,9057.0,9063.0,9070.0,9071.0,9074.0,9078.0,9080.0,9087.0,9088.0,9091.0,9092.0,9094.0,9099.0,9102.0,9110.0,9120.0,9124.0,9124.0,9125.0,9131.0,9135.0,9144.0,9147.0,9154.0,9154.0,9154.0,9163.0,9179.0,9181.0,9195.0,9201.0,9202.0,9203.0,9208.0,9213.0,9217.0,9230.0,9235.0,9235.0,9236.0,9241.0,9249.0,9263.0,9266.0,9272.0,9275.0,9276.0,9281.0,9285.0,9290.0,9290.0,9299.0,9300.0,9303.0,9307.0,9322.0,9322.0,9327.0,9329.0,9330.0,9331.0,9336.0,9342.0,9345.0,9348.0,9352.0,9354.0
Philippines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,8.0,11.0,12.0,12.0,19.0,17.0,18.0,19.0,25.0,33.0,35.0,38.0,45.0,54.0,68.0,71.0,78.0,88.0,96.0,107.0,136.0,144.0,152.0,163.0,177.0,182.0,203.0,221.0,247.0,297.0,315.0,335.0,349.0,362.0,387.0,397.0,409.0,428.0,437.0,446.0,462.0,477.0,494.0,501.0,511.0,530.0,558.0,568.0,579.0,603.0,607.0,623.0,637.0,658.0,685.0,696.0,704.0,719.0,726.0,751.0,772.0,790.0,806.0,817.0,824.0,831.0,837.0,842.0,846.0,857.0,863.0,868.0,873.0,886.0,904.0,921.0,942.0,950.0,957.0,960.0,966.0,974.0,984.0,987.0,994.0,1003.0,1011.0,1017.0,1027.0,1036.0,1052.0,1074.0,1088.0,1098.0,1103.0,1108.0,1116.0,1130.0,1150.0,1169.0,1177.0,1186.0,1204.0,1212.0,1224.0,1236.0,1244.0,1255.0,1266.0,1270.0,1274.0,1280.0,1290.0,1297.0,1303.0,1309.0,1314.0,1314.0,1360.0,1372.0,1534.0,1599.0,1603.0,1614.0,1643.0,1660.0,1773.0,1831.0,1835.0,1837.0,1843.0,1871.0,1879.0,1897.0,1932.0,1945.0,1947.0,1962.0,1983.0,2023.0,2039.0,2059.0,2104.0,2115.0,2123.0,2150.0,2168.0,2209.0,2270.0,2294.0,2312.0,2404.0,2426.0,2442.0,2600.0,2665.0,2681.0,2687.0,2795.0,2883.0,2940.0,2966.0,2998.0,3010.0,3038.0,3137.0,3234.0,3325.0,3419.0,3520.0,3558.0,3597.0,3623.0,3688.0,3737.0,3790.0,3875.0,3890.0,3916.0,3986.0,4066.0,4108.0,4292.0,4371.0
Indonesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,19.0,25.0,32.0,38.0,48.0,49.0,55.0,58.0,78.0,87.0,102.0,114.0,122.0,136.0,157.0,170.0,181.0,191.0,198.0,209.0,221.0,240.0,280.0,306.0,327.0,373.0,399.0,459.0,469.0,496.0,520.0,535.0,582.0,590.0,616.0,635.0,647.0,689.0,720.0,743.0,765.0,773.0,784.0,792.0,800.0,831.0,845.0,864.0,872.0,895.0,930.0,943.0,959.0,973.0,991.0,1007.0,1028.0,1043.0,1076.0,1089.0,1148.0,1191.0,1221.0,1242.0,1278.0,1326.0,1351.0,1372.0,1391.0,1418.0,1473.0,1496.0,1520.0,1573.0,1613.0,1641.0,1663.0,1698.0,1721.0,1770.0,1801.0,1851.0,1883.0,1923.0,1959.0,2000.0,2048.0,2091.0,2134.0,2198.0,2231.0,2276.0,2339.0,2373.0,2429.0,2465.0,2500.0,2535.0,2573.0,2620.0,2683.0,2720.0,2754.0,2805.0,2876.0,2934.0,2987.0,3036.0,3089.0,3171.0,3241.0,3309.0,3359.0,3417.0,3469.0,3535.0,3606.0,3656.0,3710.0,3797.0,3873.0,3957.0,4016.0,4143.0,4239.0,4320.0,4459.0,4576.0,4665.0,4714.0,4781.0,4838.0,4901.0,4975.0,5058.0,5131.0,5193.0,5236.0,5302.0,5388.0,5452.0,5521.0,5593.0,5658.0,5723.0,5765.0,5824.0,5903.0,5968.0,6021.0,6071.0,6150.0,6207.0,6277.0,6346.0,6418.0,6500.0,6594.0,6680.0,6759.0,6858.0,6944.0,7064.0,7169.0,7261.0,7343.0,7417.0,7505.0,7616.0,7750.0,7832.0,7940.0,8025.0,8130.0,8230.0,8336.0,8456.0,8544.0,8650.0,8723.0
Ukraine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,9.0,10.0,13.0,17.0,20.0,22.0,27.0,32.0,37.0,38.0,45.0,52.0,57.0,69.0,73.0,83.0,93.0,98.0,108.0,116.0,125.0,133.0,141.0,151.0,161.0,174.0,187.0,201.0,201.0,209.0,220.0,239.0,250.0,261.0,272.0,279.0,288.0,303.0,316.0,327.0,340.0,361.0,376.0,391.0,408.0,425.0,439.0,456.0,476.0,497.0,514.0,535.0,548.0,564.0,579.0,588.0,605.0,617.0,623.0,644.0,658.0,669.0,679.0,696.0,708.0,724.0,733.0,742.0,755.0,770.0,785.0,796.0,805.0,818.0,841.0,864.0,880.0,890.0,899.0,911.0,922.0,953.0,976.0,995.0,1004.0,1012.0,1022.0,1045.0,1061.0,1078.0,1097.0,1121.0,1142.0,1161.0,1173.0,1188.0,1200.0,1227.0,1243.0,1265.0,1278.0,1299.0,1323.0,1344.0,1362.0,1389.0,1400.0,1415.0,1429.0,1444.0,1462.0,1473.0,1496.0,1504.0,1517.0,1537.0,1553.0,1570.0,1591.0,1610.0,1625.0,1636.0,1650.0,1673.0,1697.0,1717.0,1733.0,1749.0,1762.0,1788.0,1813.0,1846.0,1879.0,1906.0,1925.0,1950.0,1979.0,1999.0,2023.0,2042.0,2076.0,2100.0,2122.0,2152.0,2182.0,2225.0,2248.0,2286.0,2313.0,2335.0,2362.0,2399.0,2449.0,2499.0,2540.0,2575.0,2605.0,2654.0,2705.0,2759.0,2812.0,2863.0,2898.0,2930.0,2988.0,3034.0,3079.0,3132.0,3206.0,3239.0
